Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons)
114,1983,7,Maharashtra,Akola,7.6,6.1,51.5,44.8,274.2,267.4,0.2,0.1,274.4,267.5,4.8,2.4,0.2,0.4,0,0,0,0,18.5,5.4,56.4,42.4,83.9,7.5,31.4,14.6,5.5,1.4,0.4,0.2,10.2,3.1,0,0,3.6,0.8,1.8,0.9,0,0,33.7,14.7,383.8,11.5
114,1984,7,Maharashtra,Akola,7.3,3.2,37.1,31.4,279.2,255.8,0.2,0.1,279.4,255.9,4,1.3,0.3,0.5,0,0,0,0,17.7,7,65.7,44.8,74.3,3,12,4.8,7.1,1.2,0.3,0.1,17.3,5.8,0,0,2.9,1.4,0.2,0.1,0,0,38.3,12.9,367.9,29.2
114,1985,7,Maharashtra,Akola,6.6,4.8,34.3,24.3,283.2,277.4,0.2,0.1,283.4,277.5,3.6,1.2,0.4,0.7,0,0,0,0,20.4,5.9,61.7,39.7,122.1,52.6,11.4,4,8,2.3,0.3,0.1,19.1,6.2,0,0,3,0.6,3.1,1.3,0,0,37.7,12.1,378.7,44.2
114,1986,7,Maharashtra,Akola,6,4,30,23,285.7,177.3,0,0,285.7,177.3,4,1,0.3,0.2,0,0,0,0,26,6,67,45,100,30.9,11,4,8.4,2.3,0,0,22.5,7.1,0,0,3,0.8,4,2.1,0,0,45.8,15.3,375,17
114,1987,7,Maharashtra,Akola,7,4,26,21,300.2,459.2,0,0,300.2,459.2,4,3,0.6,0.4,0,0,0,0,27,10,67,62,132.2,50.8,8,6,11,3.1,0,0,27.6,12.2,0,0,2.7,0.8,23.3,14.4,0,0,81.4,36.6,344,35
114,1988,7,Maharashtra,Akola,6.6,2.9,30.6,33.1,277.5,246.9,0,0,277.5,246.9,5.7,2.2,0.2,0.1,0,0,0,0,32.1,17.1,73.1,69.1,138.7,57.4,11.5,7.8,16.1,4.9,0,0,22.9,8.4,0,0,0.9,0.3,15.8,6.6,0.1,0,71.4,28.7,349,27.3
114,1989,7,Maharashtra,Akola,7.3,3.8,28.5,25.3,284.1,547.3,0,0,284.1,547.3,5.8,3.5,0,0,0,0,0,0,28.3,10.7,77.4,75.3,152,63.1,10,7.7,15.8,2,0.3,0.1,25.2,9.6,0.5,0.1,0.9,0.3,0,0,0,0,59.6,24.1,358.8,44
114,1990,7,Maharashtra,Akola,7,5,27.4,29.3,275.3,443.8,0,0,275.3,443.8,5.5,3.3,0.3,0.2,0,0,0,0,32,20.1,76.1,47,152.5,72.4,9.9,6.8,15.6,4,0,0,27.3,12.3,0.1,0.1,1.7,0.4,10.4,6.4,5,4.7,70,32.8,361.7,43.04
114,1991,7,Maharashtra,Akola,6.6,3.2,9.1,9.5,277.4,275.8,0,0,277.4,275.8,5.2,1.3,0.9,0.6,0,0,0,0,10.2,4.5,78.5,28.3,172.5,46.3,8.5,3.8,15.3,2.2,0.1,0.1,11.6,4,0,0,0.7,0.1,7.3,2.3,1.6,1.1,48.3,14.9,359.2,19.72
114,1992,7,Maharashtra,Akola,5.4,4.4,17.6,24.3,287.4,604.7,0,0,287.4,604.7,6.4,4.3,1.4,1.1,0,0,0,0,22.5,11,73.6,46.3,194.4,127,6.1,5.4,15,5.6,0.2,0.1,38.6,22.3,0.5,0.1,0.3,0.1,10.7,5.3,3.5,3.5,74.9,42.4,305.4,40.97
114,1993,7,Maharashtra,Akola,6.3,6.1,17.2,25.3,241.9,412.9,0,0,241.9,412.9,6.5,5.4,0.3,0.4,0,0,0,0,29,29.4,75.8,76.7,226.5,138,4.6,3.8,11,2.8,0.2,0.1,48.6,45,0.1,0,0.4,0.1,14.7,9.4,7.3,9.7,87.1,71,301.8,64.53
114,1994,7,Maharashtra,Akola,6.8,6.1,21.3,30.9,211.6,311.3,0,0,211.6,311.3,5.4,3.8,0.4,0.3,0,0,0,0,48.4,29.2,74.3,39.1,222.8,77.7,4.7,3.4,7.9,1.9,0.5,0.2,41.4,25.5,0.2,0.1,0.2,0.1,14.1,7.8,16.6,13.3,85.8,52.3,325.1,42.86
114,1995,7,Maharashtra,Akola,4.9,2.7,20.4,29.5,195.7,346.4,0,0,195.7,346.4,5.9,4.4,0.3,0.3,0,0,0,0,43.4,22.9,76.8,66.7,216,76.5,4.5,3.4,5.4,0.9,0,0,41.6,26.2,0,0,0,0,18.9,11.5,26,25.5,98,67.8,361.9,75.72
114,1996,7,Maharashtra,Akola,3.3,2,21.7,35.9,211.3,456.4,0,0,211.3,456.4,5.1,3.9,0.1,0.1,0,0,0,0,44.5,35.6,80.4,69.7,211.6,117.6,4.2,2.6,2.5,0.8,0,0,42.5,30.4,0,0,0,0,18.4,11.8,24.2,28.9,97.2,76.3,362.3,73.64
114,1997,7,Maharashtra,Akola,3.3,1.8,22.1,23.3,207.7,311.2,3.3,0.9,211,312.1,5,2.1,0.8,1.2,0,0,0,0,36.8,14.5,80.1,63.5,212.5,87.9,3.7,2.3,6,2,0,0,38.8,4.9,0,0,0,0,18.7,4.2,40.5,49.6,107.8,56,360.9,30.69
114,1998,7,Maharashtra,Akola,3,2.1,26.2,34.9,168.2,253.4,1.2,0.4,169.4,253.8,5.2,2.6,0.5,0.4,0,0,0,0,55.3,38.7,76.7,82.9,198.4,135.5,3.6,3.2,8.8,3,0,0,23.2,14.3,0,0,0,0,14,1.5,69.6,104.3,119.3,126.4,359.5,39.47
114,1999,7,Maharashtra,Akola,1.9,1.2,30,40.2,159.4,229.6,1.6,1,161,230.6,5,2.6,0.2,0.24,0,0,0,0,60.6,45.4,84.1,104.8,182.4,96.3,3,3.5,7.8,3.4,0.2,0,20,13.3,0,0,0,0,14.4,9.2,105.3,227.8,150.8,257.2,359.2,57.85
114,2000,7,Maharashtra,Akola,2,0.8,22.5,26.2,152.9,222.4,1.7,1.1,154.6,223.5,5,3,0.3,0.3,0,0,0,0,39.7,14.1,88.1,67.4,213.3,88.7,2.5,1.6,7.3,1.7,0.1,0,12.2,4,0.1,0.01,0,0,10.8,6.2,110.8,118.1,143.9,131.7,333.5,35.54
114,2001,7,Maharashtra,Akola,1.3,1.3,25.2,36.8,151.5,201.9,1.4,1.5,152.9,203.4,4.6,1.6,0.5,1.3,0,0,0,0,51.4,34.3,86.9,73.3,197.2,128.5,1.7,1.9,3.7,1.2,0.1,0,8.6,4.6,0.1,0.01,0,0,7.3,4,114.6,154.8,136.1,166.5,329.6,48.16
114,2002,7,Maharashtra,Akola,1.1,0.7,26.6,36.7,145.8,236.4,1,0.8,146.8,237.2,4.8,3.1,0.6,1.2,0,0,0,0,57.1,38.6,87.7,80.5,195,97,1.1,2.1,3.7,0.8,0.1,0,5.2,3,0.1,0.01,0,0,5.1,2.9,118.3,158.6,133.6,167.42,308.9,50.52
114,2003,7,Maharashtra,Akola,0.9,0.3,20.6,26.4,141.6,238.5,0.8,0.6,142.4,239.1,3.9,1.8,0.9,1.8,0,0,0,0,55.4,35.9,95.3,82.9,190.8,109.8,1,1,4.7,1.3,0,0,4.6,2.5,0,0,0,0,3.8,1.7,144.1,191.4,158.3,197.9,292.9,44.46
114,2004,7,Maharashtra,Akola,0.5,0.2,6.4,6,134.7,161.6,0.7,0.3,135.4,161.9,3,1.3,0.8,0.9,0,0,0,0,48.7,18,99.6,64.8,166.9,58.27,0.6,0.4,4.5,0.7,0.1,0,4.2,1.6,0,0,0,0,3.6,1.9,235.4,195.7,248.5,200.32,275.4,31.69
114,2005,7,Maharashtra,Akola,0.3,0.1,22.5,31.6,135.7,240.1,0.8,0.7,136.5,240.8,2.8,1.4,1.5,2.6,0,0,0,0,82.6,62.6,108.1,81.3,132.4,37.12,1.3,1.9,10.5,2.3,0.2,0.06,6.2,4.4,0,0,0,0,5.6,3.9,250.7,225.6,271.1,237.23,271.2,35.89
114,2006,7,Maharashtra,Akola,0.2,0.1,54.2,97.9,135.1,270.8,0.9,0.8,136,271.6,2.7,1.5,3.5,4.6,0,0,0,0,140.5,115,106.1,100.3,134.5,77.08,2.9,3.7,6.9,1,0.4,0.12,11.1,8.2,0.4,0.15,0,0,7.3,5.1,264.6,351.3,293.6,369.57,267.1,85.52
114,2007,7,Maharashtra,Akola,0.1,0.08,83.1,201.9,112.4,270.49,0.9,1,113.3,271.49,1.8,0.98,3.7,11.44,0,0,0,0,164.9,136.6,108.3,114.8,164.1,106.05,2.7,2.85,4.9,1.3,0.3,0.1,8.3,6.8,0.9,0.44,0,0,7.1,5.37,289.5,497.04,313.7,513.9,248.9,88.38
114,2008,7,Maharashtra,Akola,0.1,0.1,50.4,71.2,76.4,147.8,0.5,0.5,76.9,148.3,1.3,0.7,2.5,7.2,0,0,0,0,115.5,56.1,99.1,42.2,119.8,13.24,2.4,2.7,2.5,1.1,0.1,0.1,3.4,1.3,0,0,0,0,18.8,10.4,363.9,105.6,392,121.47,220.7,56.81
114,2009,7,Maharashtra,Akola,0.1,0.16,50.7,120.13,78,124.05,0.3,0.37,78.3,124.42,1,0.71,2.1,3.96,0,0,0,0,122.9,159.3,100.9,115.33,102.17,25.51,2,3.3,1.9,0.74,0.1,0,2.9,2.32,0.2,0.08,0,0,8.1,4.01,374.1,227.28,389.4,237.84,208.3,57.46
114,2010,7,Maharashtra,Akola,0,0,59.7,125.06,77.7,69.4,0.4,0.4,78.1,69.8,1.1,0.5,2.1,4.66,0,0,0,0,134.7,163.64,124.06,97.08,136.93,93.32,1.75,2.77,2.2,0.91,0,0,2.9,1.14,0.1,0.06,0,0,7.9,4.88,335.8,537.06,350.65,546.8,229.82,67.6
114,2011,7,Maharashtra,Akola,0.2,0.2,36.8,61.19,58.3,144.66,0.4,0.33,58.7,144.99,0.8,0.5,1.6,4.2,0,0,0,0,127.8,71.74,116.2,51.57,121,84.05,2.8,5.38,1.6,0.57,0,0,1.2,0.73,0,0,0,0,2.8,1.71,359.7,458.26,368.1,466.66,233.4,61.74
114,2012,7,Maharashtra,Akola,0,0,36.8,61.01,57.5,91.25,0.3,0.24,57.8,91.49,0.8,0.51,1.03,1.77,0,0,0,0,138.2,116.54,116.3,128.91,132.8,77.21,3.9,8.16,1.8,0.43,0,0,1,0.68,0.1,0.03,0,0,0.62,0.26,351.3,628.61,358.72,638.16,226.1,70.02
114,2013,7,Maharashtra,Akola,0,0,50.8,75.4,51.8,29.9,0.4,0.3,52.2,30.2,0.6,0.4,0.5,1.3,0,0,0,0,189.1,221.9,112.7,106.1,110.5,28.5,4.5,7.2,1.4,0.2,0,0,1,0.6,1.7,1,0,0,0.1,0,463.4,424.2,514.8,477.5,181.8,68.56
114,2014,7,Maharashtra,Akola,0,0,49.2,66.6,22.5,22.6,1.6,1.3,24.1,23.9,0.5,0.1,0.9,1.1,0,0,0,0,145,88.3,102.4,35.8,49.7,10.9,3.9,5.3,1,0.1,0,0,1,0.4,0.1,0,0,0,0.1,0,529.6,190.9,535.8,196.8,167.2,25.09
114,2015,7,Maharashtra,Akola,0,0,44.5,38.7,21,14.6,2.2,1.3,23.2,15.9,0.3,0,1.3,2,0,0,0,0,144.9,79.8,106.8,68.1,47.6,12.7,4.9,4.5,1.22,0.14,0,0,0.5,0.25,0,0,0,0,0.07,0.02,529.5,270.3,536.5,275.2,161.6,38.61
114,2016,7,Maharashtra,Akola,0,0,50.4,81.7,18.9,22.4,2.3,2.6,21.2,25,0.4,0.14,0.7,1.4,0,0,0,0,160.7,158.9,115.51,177.61,54.94,45.01,13,13.3,1.5,0.36,0.2,0.08,0.5,0.3,0,0,0,0,0.09,0.08,517.4,751.8,0,0,173.5,86.44
114,2017,7,Maharashtra,Akola,0,0,25.5,37,19.17,13.9,0.39,0.3,19.57,14.2,0.3,0.15,1.15,2.5,0,0,0,0,124.9,115.8,113.71,78.78,59.3,22.1,2.1,3.2,1.33,0.22,0,0,0.8,0.34,0.1,0.01,0,0,0.17,0.07,504.5,371.1,0,0,183.8,46.46
115,1966,7,Maharashtra,Amarawati,8,2,45,28,181.5,88.5,0,0,181.5,88.5,6,1,0.2,0.2,0,0,0,0,6,2,38,30,119.5,5.1,26,7,3.4,0.8,0.1,0,0.08,-1,0.1,0,4.5,1.1,0,0,0,0,82.5,8.9,311,26
115,1967,7,Maharashtra,Amarawati,12,5,38,20,174.7,97,0,0,174.7,97,6,2,0.3,0.3,0,0,0,0,7,2,41,22,114.6,3.6,23,12,5,1.4,0,0,0.08,-1,0.1,0,4.7,1.3,0,0,0,0,82.9,14.7,366,33
115,1968,7,Maharashtra,Amarawati,11.7,6,35,14,182.2,131,0,0,182.2,131,8,1,0.2,0.2,0,0,0,0,5.2,2,39.9,27,17.1,3.1,24.1,20,4,0.9,0,0,0,-1,0.1,0,4.5,1,0,0,0,0,32.7,21.9,368.5,36
115,1969,7,Maharashtra,Amarawati,11.5,5,34.8,13.5,176.4,107,0,0,176.4,107,7.6,2.5,0.4,0.2,0,0,0,0,5.1,1.2,38.3,23.4,19.2,3.9,27,17.4,4.9,1.1,0,0,0.1,-1,0.1,0.1,3.6,0.5,0,0,0,0,35.6,19.1,365.3,28
115,1970,7,Maharashtra,Amarawati,9.1,4.6,32,16.1,167.7,47,0,0,167.7,47,5.7,1.3,0.3,0.1,0,0,0,0,6.9,2.1,37.1,28.5,17.8,1.8,40.9,22.4,4,0.4,0,0,0.1,-1,0.1,0.1,5.4,1.2,0,0,0,0,51.7,24.1,361.4,6.1
115,1971,7,Maharashtra,Amarawati,9.4,4.5,33.2,15.4,174.2,66.5,0,0,174.2,66.5,7.4,0.8,0.2,0.1,0,0,0,0,7,1.7,39.3,29.3,19.5,3.1,36.5,23.6,4.4,0.8,0,0,0.1,-1,0.1,0.1,4.7,0.9,0,0,0,0,48.1,25.4,364.5,33.8
115,1972,7,Maharashtra,Amarawati,9.5,1.8,34.5,14.1,176.2,85.1,0,0,176.2,85.1,7.3,1.4,0.2,0.1,0,0,0,0,7.7,2.1,37.4,22.1,19.8,2.4,37.2,9.5,4,0.6,0,0,0,0,0.1,0.1,6.2,1.1,0,0,0,0,48,11.3,359.8,27.6
115,1973,7,Maharashtra,Amarawati,13,5.7,36.2,18.2,190.5,105.5,0,0,190.5,105.5,10.6,2.8,0.2,0.1,0,0,0,0,8.8,3.9,40.1,31.7,22.4,4.3,30.3,19.4,4.4,0.8,0,0,0.2,0.1,0.1,0.1,7.1,1.3,0,0,0,0,44.1,21.7,344.9,32.2
115,1974,7,Maharashtra,Amarawati,13.8,6.2,37.9,30.3,180,123.2,0,0,180,123.2,8.9,3.5,0.2,0.1,0,0,0,0,8.8,3.5,40.7,36,22.6,4.9,27,26.4,5.6,1.2,0.1,0,0.2,0.1,0.1,0.1,8.1,2,0,0,0,0,42.8,29.8,355.6,34.8
115,1975,7,Maharashtra,Amarawati,13.7,6.9,43.8,51.2,190.3,125,0,0,190.3,125,8.5,2.7,0.3,0.3,0,0,0,0,10.2,6.3,41.6,46.9,23.5,5.6,29.8,32.5,6.1,1,0.1,0.1,0.5,0.1,0.1,0.1,7.7,1.5,0,0,0,0,46.1,35.3,339.6,19.5
115,1976,7,Maharashtra,Amarawati,15,8.7,43,32.2,206.7,226.3,0.1,0.1,206.8,226.4,7.3,2.2,0.3,0.6,0,0,0,0,10.6,2.8,37.7,26.8,27.2,5.9,35.7,24.3,6,1,0.1,0,0.7,0.2,0.2,0.2,8.1,1.9,0,0,0,0,52.1,27.6,329.4,21.4
115,1977,7,Maharashtra,Amarawati,12.7,11.1,41.8,39.2,309.2,275,0.4,0.2,309.6,275.2,7.2,2.4,0.6,1,0.2,0.1,0,0,12,3.6,39.8,23.1,26.5,4.8,35,36,7.1,2.2,0.1,0.1,0.7,0.2,0.1,0.1,7.8,1.9,0,0,0,0,51.7,40.5,338.1,30.9
115,1978,7,Maharashtra,Amarawati,13.5,12.2,42,37.8,198.9,244.8,0,0,198.9,244.8,7,3,0.7,1.2,0,0,0,0,11.7,3.3,46.2,29.3,25.9,4.5,38.6,17.8,6.7,2,0.1,0.1,0.6,0.1,0.1,0.1,7.5,1.8,0,0,0,0,54.5,21.9,336.4,24.1
115,1979,7,Maharashtra,Amarawati,11.4,8.5,52.7,49,205.1,235.8,0,0,205.1,235.8,8,3.2,0.8,1.3,0,0,0,0,12.2,3.9,46.2,34,24.5,5.6,34.8,30.8,8.6,2.1,0.1,0,0.4,0.1,0.1,0.1,8,2.1,0,0,0,0,50.7,35.2,362.4,29.4
115,1980,7,Maharashtra,Amarawati,13.1,10.5,51.4,40.2,201.3,222,0,0,201.3,222,4.6,2.8,0.6,0.9,0,0,0,0,11.6,3.3,48,37.5,12.1,4.2,34.3,27.2,8,1.6,0.1,0,0.2,0.1,0.1,0.1,7.6,2.1,0,0,0,0,45.2,19.2,373.5,22
115,1981,7,Maharashtra,Amarawati,13.3,15.3,53.1,39.1,272.2,260.4,0,0,272.2,260.4,7.8,2.9,0.9,1.5,0,0,0,0,12.5,3.9,49,30.5,23.6,0.7,32.5,22.1,7.5,1.4,0.1,0,0.2,0.1,0.1,0.1,7.5,1.4,4.2,2.1,0,0,35.3,17.2,379.4,25.4
115,1982,7,Maharashtra,Amarawati,13.1,6.8,45.5,31.3,193.6,260.6,0,0,193.6,260.6,6.2,2.3,0.8,1.4,0,0,0,0,11.8,3.3,53.7,37.9,21.3,0.7,34.5,20.1,8.2,2,0,0,0.1,0.1,0.1,0.1,6.4,1.3,0.4,0.2,0,0,34.4,22,370.8,27.8
115,1983,7,Maharashtra,Amarawati,12.3,9.2,52.9,53.2,189.4,233.7,0,0,189.4,233.7,5.4,2.2,0.7,1.3,0,0,0,0,13.4,4.7,56.7,46.6,15,2.9,39.1,30.5,8.2,2,0,0,0.1,0,0.1,0.1,5.8,1.3,1.4,0.7,0,0,36,23.3,376,14.1
115,1984,7,Maharashtra,Amarawati,12.4,5.4,47.6,44.4,182.5,210.8,0,0,182.5,210.8,4.2,1.4,0.7,1.1,0,0,0,0,15,6.4,62.3,42.7,16.2,0.5,24.9,13.7,7.9,1.6,0,0,0.5,0.2,0.1,0.1,5.5,2.8,0.2,0.1,0,0,34.1,14.3,371,28.1
115,1985,7,Maharashtra,Amarawati,13,8.4,40,27.5,180.2,225.1,0,0,180.2,225.1,3.7,1,0.7,1.2,0,0,0,0,18.9,5.6,63.6,63.2,35.9,18.5,25,14.7,8.5,2.3,0,0,0.9,0.3,0.1,0.1,5.8,1.4,2,1,0,0,40.8,17.5,378.7,35.9
115,1986,7,Maharashtra,Amarawati,13,7,34,27,186.1,145.8,0,0,186.1,145.8,4,1,0.7,0.3,0,0,0,0,21,6,65,54,23.8,4.6,25,13,9.1,3.8,0,0,1.1,0.3,0.1,0,5.1,1.3,1.4,0.7,0,0,44.6,18.3,370,15
115,1987,7,Maharashtra,Amarawati,13,8,32,25,194.6,249.2,0,0,194.6,249.2,4,2,0.7,0.3,0,0,0,0,21,6,67,62,66.9,14.2,27,17,10.9,3.4,0.4,0.1,2.5,0.7,0.1,0,4.7,1.9,1.8,1.2,12.6,3.8,58.6,27.3,348,27
115,1988,7,Maharashtra,Amarawati,14.1,5.6,33.5,43.6,219.5,205.4,2.4,0.9,221.9,206.3,4.7,1.5,0.7,0.3,0,0,0,0,30,22.1,74.3,86.7,67.3,32.7,36.7,31.5,9.8,1.5,0.5,0.2,0.8,0.3,0,0,2.6,0.8,1.9,0.9,17.1,6.8,67.5,41.5,360.9,30.3
115,1989,7,Maharashtra,Amarawati,14.1,7.5,30.1,32.8,185.9,346.2,0,0,185.9,346.2,4.6,1.9,0.4,0.3,0,0,0,0,27.3,13.8,78.6,69.3,66.4,13.6,33.5,24.8,9.2,1.2,0.3,0.1,0.9,0.5,0.3,0.1,2.2,0.6,0,0,26.1,20.3,66.3,47.1,362.9,47.5
115,1990,7,Maharashtra,Amarawati,14.3,5.7,30.8,36.5,179.2,253.6,0,0,179.2,253.6,3.7,1.9,0.6,0.4,0,0,0,0,29.5,17.2,83.1,50.9,77.9,36.1,29.2,19.8,9,2,0,0,1.1,0.5,0,0,1.9,0.5,1,0.5,31,28.1,73.4,52.9,373,43.16
115,1991,7,Maharashtra,Amarawati,13.9,6.1,11.1,12.8,182.6,161.4,0,0,182.6,161.4,4.1,0.8,0.7,0.5,0,0,0,0,13.8,7.5,84.1,40.1,76,15.4,29.3,7.7,7.5,1.6,0,0,0.9,0.4,0.1,0,0.5,0.1,1.8,0.6,35.5,18.7,81.3,31.8,361.1,29.31
115,1992,7,Maharashtra,Amarawati,12.7,7.5,16.8,21.9,198.8,290.9,0,0,198.8,290.9,3.7,2.3,0.8,1.7,0,0,0,0,37.1,22.2,83.2,71.7,41.1,23.6,23.8,19.1,8.1,1.9,0.2,0,6.7,3.5,0.6,0.1,0.5,0.1,2.7,1.3,44.8,33.3,87.4,59.3,333.6,43.15
115,1993,7,Maharashtra,Amarawati,11.1,9.6,12.2,17.6,172.5,235.1,0,0,172.5,235.1,2.5,2.2,0.8,1.3,0,0,0,0,39,47.4,89,96.5,59.8,35.1,22.5,21.7,8.6,2.4,0.6,0.2,11.1,10.3,0.8,0.2,0.4,0.1,4.5,2.7,57,62.9,106,100.7,323.3,63.99
115,1994,7,Maharashtra,Amarawati,8.2,7.9,15.8,22.9,135.9,208.7,0,0,135.9,208.7,1.7,1.2,1,1.5,0,0,0,0,50.4,34.5,89.7,63.7,69.7,34,21.3,18.2,7.5,1.2,0.6,0.2,12.9,8.1,2,0.4,0.4,0.1,4.1,2,64.6,61.8,113.7,92.1,341.4,41.65
115,1995,7,Maharashtra,Amarawati,9.9,6.1,15.4,21.4,117.9,203.2,0,0,117.9,203.2,1.6,1.2,0.7,0.7,0,0,0,0,44.2,25.4,90.9,87.8,60.5,22,18.7,21.8,4.2,1.1,0,0,15.3,9.2,0,0,0.1,0.1,2.7,1.7,85.4,82.1,130.7,117,371.7,59.23
115,1996,7,Maharashtra,Amarawati,10.4,8.3,15.5,24.4,122.2,226.9,0,0,122.2,226.9,1.6,1.2,0.7,0.8,0,0,0,0,42,32.7,83.8,76.1,60.8,32.5,16.1,16.7,2.5,0.9,0,0,17.1,12.1,0,0,0.1,0.1,1.8,1.1,94,100.4,135.3,132.4,370.3,58.57
115,1997,7,Maharashtra,Amarawati,9,5.5,16.5,13,124.4,181.3,0,0,124.4,181.3,2,0.8,0.7,1,0,0,0,0,44.7,18.7,78.5,57.7,63.6,23.7,13.1,11.7,2.1,0.6,0,0,18.4,2.3,0.1,0.1,0.1,0.1,3.5,0.9,115.1,118,152.5,135.4,347.9,20.18
115,1998,7,Maharashtra,Amarawati,8.7,6.1,19.2,24.7,115.2,173.5,0.6,0.2,115.8,173.7,1.9,1,1,1.7,0,0,0,0,52.4,41.3,86.5,85.9,69.5,36.3,9.1,9.8,4.4,1.2,0.4,0.1,1.4,0.9,0,0,0.3,0.1,5.3,2.5,175.2,230.2,196.9,245,320.9,24.29
115,1999,7,Maharashtra,Amarawati,8.8,5.6,21.7,35,117,130.6,0.2,0.1,117.2,130.7,1,0.5,0.8,1,0,0,0.1,0.1,57,43.3,92.2,96.7,70.8,37.5,8.4,6.8,4.3,0.5,0.1,0,8.4,5.5,0.1,0.1,0.1,0,6.3,3.5,186.8,142.7,214.8,159.13,326.5,42.45
115,2000,7,Maharashtra,Amarawati,8.9,4.4,13.4,17,118.7,170.1,0.1,0.1,118.8,170.2,0.9,0.5,0.9,0.9,0,0,0,0,36.6,19.6,99.6,67.3,95.1,36.3,6.6,4.7,4.2,1,0,0,3.8,1.3,6.2,1.1,0,0,3.4,1.9,180.3,125.1,204.5,135.1,309.1,25.45
115,2001,7,Maharashtra,Amarawati,10.3,9.7,11.3,15,109,152.8,0.1,0.1,109.1,152.9,1,0.4,1.1,2.6,0,0,0,0,33.5,29.1,95.5,83.5,85.4,29.4,3.5,3.5,3,0.6,0,0,2.6,1.3,2.4,0.4,0,0,1.6,0.9,153.2,143.6,166.3,150.28,324.6,38.62
115,2002,7,Maharashtra,Amarawati,11,7.2,11.1,11.5,102.9,144,0.1,0.1,103,144.1,0.8,0.5,1,1.9,0,0,0,0,35.9,27.1,93.3,88.9,87.1,28.4,2.5,1.5,2.4,0.5,0.5,0.1,1.9,1,2.1,0.4,0,0,1.3,0.8,156.5,150,167.2,154.32,279,41.43
115,2003,7,Maharashtra,Amarawati,10.2,6,11.6,14.4,100.2,143.1,0.1,0.1,100.3,143.2,0.8,0.4,1.2,2.6,0,0,0,0,37.3,28.7,97.5,86.3,80.3,33.9,2,1.7,1.5,0.2,1.3,0.46,2.2,1.2,0,0,0,0,1.4,0.5,155,216.1,165.3,220.63,266.6,46.29
115,2004,7,Maharashtra,Amarawati,9.6,4.2,10.3,12,92.8,88.7,0,0,92.8,88.7,0.7,0.4,1.6,2.03,0,0,0,0,37.2,20.9,90.9,70,69.2,16.4,2,2.1,1,0.2,0.1,0.1,3.4,1.2,0,0,0,0,2.1,1.2,167.1,80,176.9,85.28,268.2,38.57
115,2005,7,Maharashtra,Amarawati,10.2,5,17,23.3,94.1,123.8,0,0,94.1,123.8,0.3,0.1,1.9,3.09,0,0,0,0,51.8,50.4,92.8,79,67.1,13.92,2.3,3,1.9,0.4,0.1,0,5.8,3.7,0,0,2.6,0.7,2.9,1.9,181.2,204.4,197.5,214.88,256.4,37.89
115,2006,7,Maharashtra,Amarawati,8.5,4.6,25.4,42.5,94.7,111.5,0,0,94.7,111.5,0.2,0.1,1.7,2.68,0,0,0,0,73.3,56.7,95.4,75.5,73.7,20.74,2.3,3.4,0.2,0.1,0.1,0,5.2,3.7,1.2,0.84,0,0,3.7,2.2,216.7,323.6,229.4,333.84,241.8,36.58
115,2007,7,Maharashtra,Amarawati,6.3,5.18,53.7,101.5,77.9,105.83,0,0,77.9,105.83,0.2,0.11,1.8,5.54,0,0,0,0,103.7,109.6,84.8,90.8,83.1,30.3,2.2,2.28,0.2,0.1,0.8,0.4,3.2,2.5,1,0.7,0,0,11.8,7.4,285.8,485.72,305,499.09,175.4,60.03
